query_id,query_text,num_joins,num_filters,num_tables,query_length,has_groupby,has_orderby,uses_index,estimated_rows,estimated_filtered_rows,execution_time
4531,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexanderville' OR O.total_amount > 618.89 OR C.state = 'Kentucky' ORDER BY C.last_name ASC,1,3,2,171,0,1,1,48970.0,48970.0,104.8157
4532,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Adamburgh' OR O.order_date >= '2026-03-24' LIMIT 250,2,2,3,171,0,0,1,43425.0,43425.0,9.3693
4533,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status ORDER BY SUM(total_amount) DESC",0,0,1,121,1,1,0,49381.0,49381.0,17.7867
4534,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Shipped'",1,1,2,158,0,0,1,49381.0,4938.1,10.7348
4535,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.7 AND P.category = 'Home & Kitchen' ORDER BY O.total_amount ASC,1,2,2,145,0,1,1,5013.0,1670.8328999999999,8.6322
4536,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,3.0126
4537,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Garden' AND P.price >= 29.62 AND C.city = 'Aliciaberg' AND O.status = 'Completed',2,4,3,204,0,0,1,10.0,0.0974,0.1645
4538,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2024-07-27' AND C.state = 'North Carolina' AND C.city = 'Allenville'",1,3,2,223,0,0,1,5.0,0.019600000000000003,0.1087
4539,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Vermont' OR O.order_date <= '2024-07-17' OR C.city = 'Aaronborough',1,3,2,148,0,0,1,48970.0,48970.0,36.1595
4540,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' OR P.category = 'Books' OR C.state = 'Massachusetts' OR C.city = 'Alexanderfort'",2,4,3,300,0,0,1,43425.0,43425.0,68.203
4541,SELECT * FROM Products WHERE rating >= 4.7 AND price <= 935.57,0,2,1,62,0,0,0,4825.0,801.4325,4.2638
4542,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-01-27' OR C.city = 'Aaronborough' ORDER BY O.order_date DESC",1,2,2,220,0,1,1,48970.0,48970.0,56.0893
4543,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status",0,0,1,89,1,0,0,49381.0,49381.0,17.2644
4544,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id LIMIT 250,1,0,2,73,0,0,1,48970.0,48970.0,0.8003
4545,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1442.32 OR C.city = 'Alexview' OR O.order_date <= '2024-09-28' LIMIT 25",1,3,2,226,0,0,1,48970.0,48970.0,0.2197
4546,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Alabama' AND O.order_date >= '2024-10-27' AND C.city = 'Aguirreland' AND P.price >= 406.93,2,4,3,210,0,0,1,5.0,0.206375,0.124
4547,"SELECT country, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY country",0,0,1,94,1,0,0,9794.0,9794.0,7.631
4548,SELECT * FROM Orders,0,0,1,20,0,0,0,49381.0,49381.0,70.9647
4549,"SELECT customer_id, id, product_id, quantity FROM Orders LIMIT 250",0,0,1,66,0,0,0,49381.0,49381.0,2.8279
4550,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1145.73 LIMIT 100,1,1,2,96,0,0,1,26442.0,26442.0,0.5027
4551,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Health' OR C.state = 'Wyoming' OR P.price >= 746.0 ORDER BY C.last_name ASC,2,3,3,198,0,1,1,43425.0,43425.0,253.5724
4552,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,49381.0,49381.0,37.1877
4553,SELECT * FROM Customers ORDER BY state ASC,0,0,1,42,0,1,0,9794.0,9794.0,17.6752
4554,SELECT * FROM Orders,0,0,1,20,0,0,0,49381.0,49381.0,73.0636
4555,"SELECT last_name, phone FROM Customers WHERE country = 'El Salvador' ORDER BY id DESC LIMIT 50",0,1,1,94,0,1,1,50.0,5.0,4.3774
4556,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id LIMIT 250",1,0,2,124,1,0,1,245.0,245.0,1.4795
4557,SELECT * FROM Products LIMIT 50,0,0,1,31,0,0,0,4825.0,4825.0,0.1986
4558,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 614.48 AND P.rating >= 3.9 AND O.status = 'Completed' ORDER BY O.order_date DESC LIMIT 50,1,3,2,168,0,1,1,43425.0,466.81875,7.9707
4559,"SELECT status, id, customer_id, order_date FROM Orders WHERE total_amount > 227.26 AND status = 'Refunded' ORDER BY customer_id DESC LIMIT 100",0,2,1,142,0,1,1,100.0,3.3300000000000005,2.0619
4560,SELECT * FROM Products WHERE price >= 314.83 AND price <= 314.83 AND rating >= 3.8 ORDER BY price DESC,0,3,1,102,0,1,1,1.0,0.3333,0.1033
4561,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-10-17' OR P.category = 'Beauty' ORDER BY C.last_name DESC,2,2,3,188,0,1,1,43425.0,43425.0,174.8148
4562,"SELECT city, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY city ORDER BY COUNT(*) ASC",0,0,1,110,1,1,1,9794.0,9794.0,17.6458
4563,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Shipped' OR P.price >= 95.66 ORDER BY P.price DESC LIMIT 50,2,2,3,180,0,1,1,45.0,45.0,0.6888
4564,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2 OR P.category = 'Home & Kitchen' ORDER BY P.price ASC,1,2,2,137,0,1,1,43425.0,43425.0,118.177
4565,SELECT * FROM Products WHERE rating >= 2.8 AND category = 'Electronics' ORDER BY id DESC LIMIT 10,0,2,1,97,0,1,1,504.0,167.98319999999998,5.011
4566,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Refunded' OR C.city = 'Alexandriaport' OR C.state = 'Hawaii' ORDER BY O.order_date DESC,1,3,2,169,0,1,1,48970.0,48970.0,49.4893
4567,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' OR P.price <= 1685.44 ORDER BY O.order_date ASC,1,2,2,138,0,1,1,43425.0,43425.0,222.4719
4568,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' LIMIT 250",1,1,2,172,0,0,1,49381.0,4938.1,6.819
4569,"SELECT last_name, id, city, state FROM Customers WHERE city = 'Aaronborough' OR state = 'Mississippi'",0,2,1,101,0,0,0,9794.0,980.3793999999999,2.8735
4570,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Shipped' OR O.order_date <= '2025-01-19' OR C.city = 'Aaronmouth',1,3,2,147,0,0,1,48970.0,48970.0,43.9648
4571,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Alaska' ORDER BY O.total_amount ASC LIMIT 500,2,1,3,165,0,1,1,48970.0,4897.0,10.2469
4572,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexview' AND O.status = 'Completed' LIMIT 500,1,2,2,126,0,0,1,5.0,0.5,0.2211
4573,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id ORDER BY SUM(O.total_amount) DESC",1,0,2,148,1,1,1,48970.0,48970.0,40.8721
4574,"SELECT C.city, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.city ORDER BY SUM(O.total_amount) ASC LIMIT 25",1,0,2,160,1,1,1,48970.0,48970.0,34.5223
4575,"SELECT rating, name FROM Products WHERE category = 'Toys' AND price >= 459.86 ORDER BY description ASC",0,2,1,102,0,1,1,522.0,413.685,0.8183
4576,"SELECT product_id, customer_id FROM Orders WHERE status = 'Shipped' AND total_amount > 826.11 AND order_date >= '2024-09-18'",0,3,1,124,0,0,0,49381.0,824.6627,7.1871
4577,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id,1,0,2,63,0,0,1,48970.0,48970.0,115.36
4578,SELECT * FROM Orders WHERE quantity > 1,0,1,1,39,0,0,0,49381.0,16458.687299999998,62.7963
4579,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category LIMIT 25",0,0,1,115,1,0,1,4825.0,4825.0,5.8643
4580,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status ORDER BY SUM(total_amount) DESC",0,0,1,121,1,1,0,49381.0,49381.0,20.0939
4581,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 3,1,1,2,83,0,0,1,49381.0,16458.687299999998,82.0305
4582,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2024-09-13' AND C.city = 'Adamschester' AND C.state = 'South Dakota'",1,3,2,223,0,0,1,10.0,0.10679999999999999,3.6685
4583,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 455.5 OR C.state = 'Vermont' ORDER BY C.city DESC,1,2,2,136,0,1,1,48970.0,48970.0,110.6905
4584,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.4 AND O.status = 'Refunded' ORDER BY O.order_date ASC",1,2,2,209,0,1,1,43425.0,1447.3552499999998,16.1984
4585,SELECT * FROM Orders WHERE order_date >= '2026-01-22' OR quantity > 3 OR status = 'Cancelled' ORDER BY status DESC,0,3,1,114,0,1,0,49381.0,29628.6,52.2367
4586,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' OR P.category = 'Books' OR P.price <= 683.35",1,3,2,207,0,0,1,43425.0,43425.0,41.3375
4587,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Aguilarfort' OR O.total_amount > 826.11 ORDER BY O.total_amount ASC",1,2,2,215,0,1,1,48970.0,48970.0,110.7017
4588,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1392.36 ORDER BY O.total_amount DESC",1,1,2,189,0,1,1,43425.0,31939.087499999994,95.9338
4589,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.category = 'Garden',1,1,2,89,0,0,1,4230.0,4230.0,13.7682
4590,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 4.2 AND O.quantity >= 4,1,2,2,103,0,0,1,43425.0,4824.03504825,10.5221
4591,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 450.77 ORDER BY C.last_name DESC",1,1,2,187,0,1,1,49381.0,16458.687299999998,112.4193
4592,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id LIMIT 250,1,0,2,71,0,0,1,43425.0,43425.0,3.5022
4593,"SELECT state, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY state ORDER BY COUNT(*) ASC",0,0,1,112,1,1,0,9794.0,9794.0,5.439
4594,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 4.5 AND O.quantity >= 1 LIMIT 500,1,2,2,113,0,0,1,43425.0,4824.03504825,1.3839
4595,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,69.6285
4596,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 4.4 AND P.category = 'Electronics' AND O.quantity >= 2 ORDER BY P.rating ASC,1,3,2,156,0,1,1,4536.0,503.8992050399999,1.9177
4597,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY O.order_date ASC LIMIT 100",1,0,2,167,0,1,1,100.0,100.0,0.4031
4598,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,68.8121
4599,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Health' OR C.state = 'Washington',2,2,3,156,0,0,1,43425.0,43425.0,65.0546
4600,"SELECT first_name, city, state FROM Customers WHERE email LIKE '%marie.davis.6327%' ORDER BY country ASC",0,1,1,104,0,1,0,9794.0,1088.1134,4.9723
4601,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 3 AND O.status = 'Completed',1,2,2,110,0,0,1,49381.0,1644.3873,58.5972
4602,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1145.73,2,1,3,127,0,0,1,43425.0,18568.53,75.6612
4603,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Beauty' OR P.price >= 1124.01 LIMIT 25",2,2,3,249,0,0,1,43425.0,17370.0,4.9082
4604,"SELECT name, id, category FROM Products WHERE price <= 59.46 AND rating >= 3.4 AND category = 'Electronics'",0,3,1,107,0,0,1,142.0,4.941599999999999,0.2821
4605,"SELECT description, id, name, price FROM Products ORDER BY category ASC",0,0,1,71,0,1,0,4825.0,4825.0,7.9251
4606,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id",1,0,2,131,0,0,1,48970.0,48970.0,70.6759
4607,"SELECT first_name, id, state FROM Customers WHERE country = 'Monaco' ORDER BY first_name ASC",0,1,1,92,0,1,0,9794.0,979.4000000000001,4.7496
4608,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id ORDER BY P.price DESC,1,0,2,83,0,1,1,43425.0,43425.0,128.9933
4609,SELECT * FROM Orders WHERE quantity > 1 AND total_amount > 618.89,0,2,1,65,0,0,0,49381.0,5486.2291,70.7127
4610,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alexmouth' AND O.order_date >= '2025-07-23' AND C.state = 'South Dakota' AND O.status = 'Completed' ORDER BY C.last_name ASC LIMIT 25,2,4,3,252,0,1,1,5.0,0.025,2.0469
4611,SELECT * FROM Orders WHERE total_amount > 1910.86,0,1,1,49,0,0,0,49381.0,16458.687299999998,37.4163
4612,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alecton' OR P.price >= 1583.73 OR O.order_date >= '2025-08-06',2,3,3,181,0,0,1,43425.0,43425.0,100.6254
4613,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aaronview' OR O.order_date >= '2025-01-18' ORDER BY C.last_name ASC,2,2,3,186,0,1,1,43425.0,43425.0,273.3329
4614,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Shipped' ORDER BY O.order_date DESC LIMIT 250,1,1,2,127,0,1,1,250.0,25.0,13.1132
4615,"SELECT city, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY city ORDER BY COUNT(*) ASC LIMIT 500",0,0,1,120,1,1,1,9794.0,9794.0,12.587
4616,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) DESC",0,0,1,131,1,1,1,4825.0,4825.0,2.9521
4617,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled',2,1,3,131,0,0,1,49381.0,4938.1,14.2079
4618,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' AND P.category = 'Health' AND P.price >= 95.66,2,3,3,176,0,0,1,4401.0,435.25890000000004,4.9507
4619,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,49381.0,49381.0,28.6525
4620,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-12-23' AND C.state = 'Oklahoma'",1,2,2,191,0,0,1,48970.0,2448.5,3.2526
4621,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id,1,0,2,61,0,0,1,43425.0,43425.0,136.5093
4622,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alanview' AND O.order_date >= '2025-07-28' AND O.status = 'Cancelled',2,3,3,188,0,0,1,5.0,0.25,5.8112
4623,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id",1,0,2,131,0,0,1,48970.0,48970.0,65.9366
4624,"SELECT product_id, total_amount, status FROM Orders WHERE quantity > 3 AND order_date >= '2025-08-02' ORDER BY order_date ASC LIMIT 500",0,2,1,135,0,1,1,24690.0,8229.177,4.3857
4625,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status LIMIT 500",0,0,1,99,1,0,0,49381.0,49381.0,19.6933
4626,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) DESC",0,0,1,131,1,1,1,4825.0,4825.0,2.9548
4627,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Albertburgh',1,1,2,92,0,0,1,10.0,10.0,0.1848
4628,SELECT * FROM Orders WHERE order_date >= '2025-09-30' OR status = 'Cancelled',0,2,1,77,0,0,0,49381.0,19752.4,28.1214
4629,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2024-12-03' AND C.city = 'Allisonport'",1,2,2,193,0,0,1,5.0,2.0135000000000005,0.9559
4630,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 477.85 AND O.order_date >= '2024-08-10' AND C.state = 'South Dakota' LIMIT 100",2,3,3,286,0,0,1,48970.0,1923.29675,0.8672
4631,"SELECT status, order_date FROM Orders WHERE status = 'Cancelled'",0,1,1,64,0,0,0,49381.0,4938.1,5.4333
4632,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 963.48 AND O.status = 'Cancelled' AND C.city = 'Alexandraton' AND O.order_date >= '2025-03-16'",2,4,3,302,0,0,1,5.0,0.130475,0.1962
4633,"SELECT id, category, stock_quantity, description FROM Products WHERE rating >= 3.3 OR stock_quantity < 274 OR price <= 434.97",0,3,1,125,0,0,0,4825.0,3395.3525,2.3771
4634,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' ORDER BY O.total_amount ASC,1,1,2,118,0,1,1,49381.0,4938.1,17.3004
4635,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1580.24 AND P.rating >= 4.0 AND P.category = 'Toys' ORDER BY P.price ASC LIMIT 100",1,3,2,235,0,1,1,36153.0,1305.1233,1.0548
4636,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.category = 'Health' ORDER BY O.total_amount ASC",1,1,2,191,0,1,1,4401.0,4401.0,13.0518
4637,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 842.5 OR P.category = 'Clothing' LIMIT 10,2,2,3,161,0,0,1,43425.0,17370.0,0.4073
